DataSource,X,Coastal,StationID,UID,Year,Season,JulianDate,Collection.Date,Sta_Desc,Latitude,Longitude,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr,BenSampID,RepNum,Gradient,Target.Count,StreamCate,Bioregion,Bioregionsize,BioregionSeason
VDEQ_BUG,Ref,NA,3-THO024.12,3-THO024.12_2014_Spring,2014,Spring,129,5/9/2014,Rt. # 667  (Woodward Rd),38.65415,-78.24514167,64,Northern Piedmont,64c,Piedmont Uplands,RA11,NRO,Northern,Thornton River-Piney River,N,RA,Piney River-Thornton River,208010303,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030301,RL_03_212043,III,,,,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THO6010,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-THO024.12,3-THO024.12_2014_Fall,2014,Fall,266,9/23/2014,Rt. # 667  (Woodward Rd),38.65415,-78.24514167,64,Northern Piedmont,64c,Piedmont Uplands,RA11,NRO,Northern,Thornton River-Piney River,N,RA,Piney River-Thornton River,208010303,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030301,RL_03_212043,III,,,,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THO6803,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-XMR002.02,3-XMR002.02_2017_Spring,2017,Spring,94,4/4/2017,Mill Hill Rd.,38.804439,-78.143889,64,Northern Piedmont,64c,Piedmont Uplands,RA02,NRO,Northern,Jordan River,N,RA,Jordan River,208010301,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030102,RL_03_231618,III,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOL9843,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-XMR002.02,3-XMR002.02_2017_Fall,2017,Fall,298,10/25/2017,Mill Hill Rd.,38.804439,-78.143889,64,Northern Piedmont,64c,Piedmont Uplands,RA02,NRO,Northern,Jordan River,N,RA,Jordan River,208010301,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030102,RL_03_231618,III,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOL10476,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,3-XMR002.02,3-XMR002.02_2018_Spring,2018,Spring,101,4/11/2018,Mill Hill Rd.,38.804439,-78.143889,64,Northern Piedmont,64c,Piedmont Uplands,RA02,NRO,Northern,Jordan River,N,RA,Jordan River,208010301,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030102,RL_03_231618,III,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOL11067,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,3-XMR002.02,3-XMR002.02_2018_Fall,2018,Fall,240,8/28/2018,Mill Hill Rd.,38.804439,-78.143889,64,Northern Piedmont,64c,Piedmont Uplands,RA02,NRO,Northern,Jordan River,N,RA,Jordan River,208010301,Rappahannock River Basin,3,Rappahannock,Rappahannock,157,20801030102,RL_03_231618,III,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOL11637,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4ABKN008.26,4ABKN008.26_2015_Spring,2015,Spring,124,5/4/2015,Bearskin Ck upstream of Rte 800,36.86619444,-79.49858333,45,Piedmont,45e,Northern Inner Piedmont,RD53,BRRO,Blue Ridge,Bearskin Creek,N,RD,Bearskin Creek,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050102,RL_4A_082659,III,PWS,Yes,,,1,1,1.386531978,246,300,275.6033077,11.09124539,54,0,10.62474823,3.056529168,1.553084036,10.62474823,1133.5,1133.5,44.62600835,44.62600835,NA,BKN7107,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4ABKN008.26,4ABKN008.26_2015_Fall,2015,Fall,313,11/9/2015,Bearskin Ck upstream of Rte 800,36.86619444,-79.49858333,45,Piedmont,45e,Northern Inner Piedmont,RD53,BRRO,Blue Ridge,Bearskin Creek,N,RD,Bearskin Creek,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050102,RL_4A_082659,III,PWS,Yes,,,1,1,1.386531978,246,300,275.6033077,11.09124539,54,0,10.62474823,3.056529168,1.553084036,10.62474823,1133.5,1133.5,44.62600835,44.62600835,NA,BKN7996,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4ABLG001.95,4ABLG001.95_2014_Spring,2014,Spring,93,4/3/2014,Along Rt. 631,37.1527,-80.176,66,Blue Ridge,66e,Southern Sedimentary Ridges,RU02,BRRO,Blue Ridge,Bottom Creek,N,RU,Bottom Creek,301010101,Roanoke River Basin,4A,Roanoke,Roanoke,161,30101010102,RL_4A_052442,VI,"pH-6.5-9.5, ",,Yes,,2,2,3.124308402,831,1196,1021.664624,76.12399754,365,0.355126977,47.51517487,15.21986161,6.557947602,47.16004789,1075.63,1075.63,42.34766066,42.34766066,NA,BLG5561,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,4ABLG001.95,4ABLG001.95_2014_Fall,2014,Fall,279,10/6/2014,Along Rt. 631,37.1527,-80.176,66,Blue Ridge,66e,Southern Sedimentary Ridges,RU02,BRRO,Blue Ridge,Bottom Creek,N,RU,Bottom Creek,301010101,Roanoke River Basin,4A,Roanoke,Roanoke,161,30101010102,RL_4A_052442,VI,"pH-6.5-9.5, ",,Yes,,2,2,3.124308402,831,1196,1021.664624,76.12399754,365,0.355126977,47.51517487,15.21986161,6.557947602,47.16004789,1075.63,1075.63,42.34766066,42.34766066,NA,BLG6717,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,4ABTM000.04,4ABTM000.04_2015_Spring,2015,Spring,125,5/5/2015,Rt. 637 Bridge,37.1017,-80.2194,66,Blue Ridge,66c,New River Plateau,RU02,BRRO,Blue Ridge,Bottom Creek,N,RU,Bottom Creek,301010101,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010102,RL_4A_052579,VI,"pH-6.5-9.5, ",,Yes,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTM7533,1,Riffle,200,Medium,Mountain,MediumMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,4ABTM000.04,4ABTM000.04_2015_Fall,2015,Fall,327,11/23/2015,Rt. 637 Bridge,37.1017,-80.2194,66,Blue Ridge,66c,New River Plateau,RU02,BRRO,Blue Ridge,Bottom Creek,N,RU,Bottom Creek,301010101,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010102,RL_4A_052579,VI,"pH-6.5-9.5, ",,Yes,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTM8835,1,Riffle,200,Medium,Mountain,MediumMountainFall,MountainFall
VDEQ_BUG,Ref,NA,4ABTM004.48,4ABTM004.48_2015_Spring,2015,Spring,124,5/4/2015,Upstream of RT 669 bridge,37.1315,-80.18030556,66,Blue Ridge,66c,New River Plateau,RU02,BRRO,Blue Ridge,Bottom Creek,N,RU,Bottom Creek,301010101,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010102,RL_4A_052411,VI,"pH-6.5-9.5, ",,Yes,,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTM7532,1,Riffle,200,Medium,Mountain,MediumMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,4ABTM004.48,4ABTM004.48_2015_Fall,2015,Fall,322,11/18/2015,Upstream of RT 669 bridge,37.1315,-80.18030556,66,Blue Ridge,66c,New River Plateau,RU02,BRRO,Blue Ridge,Bottom Creek,N,RU,Bottom Creek,301010101,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010102,RL_4A_052411,VI,"pH-6.5-9.5, ",,Yes,,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTM8843,1,Riffle,200,Medium,Mountain,MediumMountainFall,MountainFall
VDEQ_BUG,Ref,NA,4ABTM008.98,4ABTM008.98_2017_Spring,2017,Spring,101,4/11/2017,Bottom Cr. At rivermile 8.98,37.161292,-80.143186,66,Blue Ridge,66c,New River Plateau,RU02,BRRO,Blue Ridge,Bottom Creek,N,RU,Bottom Creek,301010101,Roanoke River Basin,4A,Roanoke,Roanoke,161,30101010102,RL_4A_052353,VI,"pH-6.5-9.5, ",,Yes,,1,1,3.992319593,809,1194,939.610639,89.56285652,385,0,32.81726074,13.40084352,6.723505602,32.81726074,1024.11,1211.48,40.31931311,47.69608875,NA,BTM9953,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,4ABTM008.98,4ABTM008.98_2017_Fall,2017,Fall,243,8/31/2017,Bottom Cr. At rivermile 8.98,37.161292,-80.143186,66,Blue Ridge,66c,New River Plateau,RU02,BRRO,Blue Ridge,Bottom Creek,N,RU,Bottom Creek,301010101,Roanoke River Basin,4A,Roanoke,Roanoke,161,30101010102,RL_4A_052353,VI,"pH-6.5-9.5, ",,Yes,,1,1,3.992319593,809,1194,939.610639,89.56285652,385,0,32.81726074,13.40084352,6.723505602,32.81726074,1024.11,1211.48,40.31931311,47.69608875,NA,BTM10680,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,4ACAS003.45,4ACAS003.45_2017_Spring,2017,Spring,156,6/5/2017,Cascade Cr @ rt 622 (Cascade Road),36.5595,-79.67980556,45,Piedmont,45g,Triassic Basins,RD31,BRRO,Blue Ridge,Cascade Creek,N,RD,Cascade Creek,301010309,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101030902,RL_4A_056364,IV,PWS,Yes,,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAS9988,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4ACAS003.45,4ACAS003.45_2017_Fall,2017,Fall,312,11/8/2017,Cascade Cr @ rt 622 (Cascade Road),36.5595,-79.67980556,45,Piedmont,45g,Triassic Basins,RD31,BRRO,Blue Ridge,Cascade Creek,N,RD,Cascade Creek,301010309,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101030902,RL_4A_056364,IV,PWS,Yes,,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAS10651,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4ACAS003.45,4ACAS003.45_2019_Spring,2019,Spring,122,5/2/2019,Cascade Cr @ rt 622 (Cascade Road),36.5595,-79.67980556,45,Piedmont,45g,Triassic Basins,RD31,BRRO,Blue Ridge,Cascade Creek,N,RD,Cascade Creek,301010309,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101030902,RL_4A_056364,IV,PWS,Yes,,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAS12076,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4ACAS003.45,4ACAS003.45_2019_Fall,2019,Fall,260,9/17/2019,Cascade Cr @ rt 622 (Cascade Road),36.5595,-79.67980556,45,Piedmont,45g,Triassic Basins,RD31,BRRO,Blue Ridge,Cascade Creek,N,RD,Cascade Creek,301010309,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101030902,RL_4A_056364,IV,PWS,Yes,,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAS12572,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4ACEC001.24,4ACEC001.24_2010_Spring,2010,Spring,104,4/14/2010,Upstr. of Yorkshire Dr. (Rt. 777),36.98821111,-79.55127222,45,Piedmont,45e,Northern Inner Piedmont,RU37,BRRO,Blue Ridge,Pigg River-Fryingpan Creek,N,RU,Fryingpan Creek-Pigg River,301010110,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101011002,RL_4A_087306,III,,,,,3,3,2.674660437,215,592,313.5308685,68.8280732,377,0,35.85752487,10.04693441,6.906463201,35.85752487,1114.61,1098.54,43.88230716,43.24962965,NA,CEC639,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4ACEC001.24,4ACEC001.24_2010_Fall,2010,Fall,299,10/26/2010,Upstr. of Yorkshire Dr. (Rt. 777),36.98821111,-79.55127222,45,Piedmont,45e,Northern Inner Piedmont,RU37,BRRO,Blue Ridge,Pigg River-Fryingpan Creek,N,RU,Fryingpan Creek-Pigg River,301010110,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101011002,RL_4A_087306,III,,,,,3,3,2.674660437,215,592,313.5308685,68.8280732,377,0,35.85752487,10.04693441,6.906463201,35.85752487,1114.61,1098.54,43.88230716,43.24962965,NA,CEC1653,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4ACEC001.24,4ACEC001.24_2013_Spring,2013,Spring,148,5/28/2013,Upstr. of Yorkshire Dr. (Rt. 777),36.98821111,-79.55127222,45,Piedmont,45e,Northern Inner Piedmont,RU37,BRRO,Blue Ridge,Pigg River-Fryingpan Creek,N,RU,Fryingpan Creek-Pigg River,301010110,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101011002,RL_4A_087306,III,,,,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CEC4664,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4ACEC001.24,4ACEC001.24_2013_Fall,2013,Fall,301,10/28/2013,Upstr. of Yorkshire Dr. (Rt. 777),36.98821111,-79.55127222,45,Piedmont,45e,Northern Inner Piedmont,RU37,BRRO,Blue Ridge,Pigg River-Fryingpan Creek,N,RU,Fryingpan Creek-Pigg River,301010110,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101011002,RL_4A_087306,III,,,,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CEC5204,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4ACNT003.84,4ACNT003.84_2010_Spring,2010,Spring,145,5/25/2010,Upstr of ford on Jeep Trail,36.92069722,-79.773,45,Piedmont,45e,Northern Inner Piedmont,RU31,BRRO,Blue Ridge,Big Chestnut Creek,N,RU,Big Chestnut Creek,301010108,Roanoke River Basin,4A,Roanoke,Franklin,67,30101010803,RL_4A_061259,III,,,,,4,4,58.23216186,243,606,352.9560476,48.71993905,363,0,46.27470779,7.217222857,4.837844951,46.27470779,18739.33,1140.2,737.769296,44.88978802,NA,CNT1242,1,MACS,200,Large,Piedmont,LargePiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4ACNT003.84,4ACNT003.84_2010_Fall,2010,Fall,252,9/9/2010,Upstr of ford on Jeep Trail,36.92069722,-79.773,45,Piedmont,45e,Northern Inner Piedmont,RU31,BRRO,Blue Ridge,Big Chestnut Creek,N,RU,Big Chestnut Creek,301010108,Roanoke River Basin,4A,Roanoke,Franklin,67,30101010803,RL_4A_061259,III,,,,,4,4,58.23216186,243,606,352.9560476,48.71993905,363,0,46.27470779,7.217222857,4.837844951,46.27470779,18739.33,1140.2,737.769296,44.88978802,NA,CNT1475,1,MACS,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4ACRR011.77,4ACRR011.77_2017_Spring,2017,Spring,102,4/12/2017,Cherrystone Ck US of trib crossing 798,36.9002,-79.45780556,45,Piedmont,45e,Northern Inner Piedmont,RD55,BRRO,Blue Ridge,Cherrystone Creek,N,RD,Cherrystone Creek,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050104,RL_4A_083320,III,PWS,Yes,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRR9961,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4ACRR011.77,4ACRR011.77_2017_Fall,2017,Fall,306,11/2/2017,Cherrystone Ck US of trib crossing 798,36.9002,-79.45780556,45,Piedmont,45e,Northern Inner Piedmont,RD55,BRRO,Blue Ridge,Cherrystone Creek,N,RD,Cherrystone Creek,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050104,RL_4A_083320,III,PWS,Yes,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRR10647,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4ACRR011.77,4ACRR011.77_2019_Spring,2019,Spring,85,3/26/2019,Cherrystone Ck US of trib crossing 798,36.9002,-79.45780556,45,Piedmont,45e,Northern Inner Piedmont,RD55,BRRO,Blue Ridge,Cherrystone Creek,N,RD,Cherrystone Creek,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050104,RL_4A_083320,III,PWS,Yes,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRR12017,1,Riffle,200,Small,Piedmont,SmallPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4ACRR011.77,4ACRR011.77_2019_Fall,2019,Fall,247,9/4/2019,Cherrystone Ck US of trib crossing 798,36.9002,-79.45780556,45,Piedmont,45e,Northern Inner Piedmont,RD55,BRRO,Blue Ridge,Cherrystone Creek,N,RD,Cherrystone Creek,301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,30101050104,RL_4A_083320,III,PWS,Yes,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRR12196,1,Riffle,200,Small,Piedmont,SmallPiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4ADAN183.06,4ADAN183.06_2015_Spring,2015,Spring,124,5/4/2015,Off Rt. 648 upstream of Roaring Cr. Mout,36.65003611,-80.44773056,66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RD02,BRRO,Blue Ridge,Dan River-Archies Creek,N,RD,Archies Creek-Dan River,301010301,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030102,RL_4A_044297,V,,,Yes,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAN8083,1,Riffle,200,Medium,Mountain,MediumMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,4ADAN183.06,4ADAN183.06_2015_Fall,2015,Fall,322,11/18/2015,Off Rt. 648 upstream of Roaring Cr. Mout,36.65003611,-80.44773056,66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,RD02,BRRO,Blue Ridge,Dan River-Archies Creek,N,RD,Archies Creek-Dan River,301010301,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030102,RL_4A_044297,V,,,Yes,,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAN8834,1,Riffle,200,Medium,Mountain,MediumMountainFall,MountainFall
VDEQ_BUG,Ref,NA,4ADAN199.71,4ADAN199.71_2014_Spring,2014,Spring,125,5/5/2014,Between Rt. 601 & Rt. 639,36.7024,-80.3995,66,Blue Ridge,66c,New River Plateau,RD01,BRRO,Blue Ridge,Dan River-Ivy Creek,N,RD,Ivy Creek-Dan River,301010301,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030101,RL_4A_044336,IV,,,,,2,2,11.27346075,796,1046,915.4579606,39.39550596,250,0,32.90381622,8.540879763,4.493811083,32.90381622,4853.69,1420.51,191.0902607,55.92562075,NA,DAN5653,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,4ADAN199.71,4ADAN199.71_2014_Fall,2014,Fall,293,10/20/2014,Between Rt. 601 & Rt. 639,36.7024,-80.3995,66,Blue Ridge,66c,New River Plateau,RD01,BRRO,Blue Ridge,Dan River-Ivy Creek,N,RD,Ivy Creek-Dan River,301010301,Roanoke River Basin,4A,Roanoke,Patrick,141,30101030101,RL_4A_044336,IV,,,,,2,2,11.27346075,796,1046,915.4579606,39.39550596,250,0,32.90381622,8.540879763,4.493811083,32.90381622,4853.69,1420.51,191.0902607,55.92562075,NA,DAN6462,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,4ADAY003.97,4ADAY003.97_2013_Spring,2013,Spring,161,6/10/2013,NORTH OF RT. 697-USFS ACCESS OFF RT. 460,37.40947778,-79.75106111,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU39,BRRO,Blue Ridge,Goose Creek-North Fork Goose Creek,N,RU,North Fork Goose Creek-Goose Creek,301010111,Roanoke River Basin,4A,Roanoke,Bedford,19,30101011101,RL_4A_070966,V,,,Yes,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAY4933,1,Riffle,200,Small,Mountain,SmallMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,4ADAY003.97,4ADAY003.97_2013_Fall,2013,Fall,294,10/21/2013,NORTH OF RT. 697-USFS ACCESS OFF RT. 460,37.40947778,-79.75106111,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,RU39,BRRO,Blue Ridge,Goose Creek-North Fork Goose Creek,N,RU,North Fork Goose Creek-Goose Creek,301010111,Roanoke River Basin,4A,Roanoke,Bedford,19,30101011101,RL_4A_070966,V,,,Yes,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAY5047,1,Riffle,200,Small,Mountain,SmallMountainFall,MountainFall
VDEQ_BUG,Ref,NA,4AELT000.86,4AELT000.86_2012_Spring,2012,Spring,108,4/17/2012,ROUTE 639 AT BRIDGE,37.11888889,-80.27638889,67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,RU04,BRRO,Blue Ridge,Elliott Creek,N,RU,Elliott Creek,301010101,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010104,RL_4A_051813,IV,"pH-6.5-9.5, ",,,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ELT4179,1,Riffle,200,Large,Mountain,LargeMountainSpring,MountainSpring
VDEQ_BUG,Ref,NA,4AELT000.86,4AELT000.86_2012_Fall,2012,Fall,275,10/1/2012,ROUTE 639 AT BRIDGE,37.11888889,-80.27638889,67,Ridge and Valley,67i,Southern Dissected Ridges and Knobs,RU04,BRRO,Blue Ridge,Elliott Creek,N,RU,Elliott Creek,301010101,Roanoke River Basin,4A,Roanoke,Montgomery,121,30101010104,RL_4A_051813,IV,"pH-6.5-9.5, ",,,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ELT4145,1,Riffle,200,Large,Mountain,LargeMountainFall,MountainFall
VDEQ_BUG,Ref,NA,4AFRV017.85,4AFRV017.85_2013_Spring,2013,Spring,99,4/9/2013,Falling River just upstream of Rte 615,37.19569444,-78.9505,45,Piedmont,45g,Triassic Basins,RU69,BRRO,Blue Ridge,Falling River-Suck Creek,N,RU,Suck Creek-Falling River,301010202,Roanoke River Basin,4A,Roanoke,Campbell,31,30101020205,RL_4A_104511,III,,,,,4,4,111.4779091,128,437,223.7243315,31.97865203,309,0,39.70933914,5.085969322,3.060094061,39.70933914,31399.17,1079.14,1236.188463,42.48584971,NA,FRV4811,1,MACS,200,Large,Piedmont,LargePiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4AFRV017.85,4AFRV017.85_2013_Fall,2013,Fall,269,9/26/2013,Falling River just upstream of Rte 615,37.19569444,-78.9505,45,Piedmont,45g,Triassic Basins,RU69,BRRO,Blue Ridge,Falling River-Suck Creek,N,RU,Suck Creek-Falling River,301010202,Roanoke River Basin,4A,Roanoke,Campbell,31,30101020205,RL_4A_104511,III,,,,,4,4,111.4779091,128,437,223.7243315,31.97865203,309,0,39.70933914,5.085969322,3.060094061,39.70933914,31399.17,1079.14,1236.188463,42.48584971,NA,FRV5264,1,Riffle,200,Large,Piedmont,LargePiedmontFall,PiedmontFall
VDEQ_BUG,Ref,NA,4AFSF013.80,4AFSF013.80_2018_Spring,2018,Spring,130,5/10/2018,S F Falling R S of Rt 656/737 intersect,37.297658,-79.013206,45,Piedmont,45e,Northern Inner Piedmont,RU67,BRRO,Blue Ridge,South Fork Falling River-Button Creek,N,RU,Button Creek-South Fork Falling River,301010202,Roanoke River Basin,4A,Roanoke,Campbell,31,30101020203,RL_4A_118149,III,,,,,3,NA,9.594550691,193,421,252.722873,32.08577219,228,0,31.89638138,5.292934033,3.856632218,31.89638138,3245.19,1084.37,127.7634548,42.69175534,NA,FSF10849,1,Riffle,200,Medium,Piedmont,MediumPiedmontSpring,PiedmontSpring
VDEQ_BUG,Ref,NA,4AFSF013.80,4AFSF013.80_2018_Fall,2018,Fall,296,10/23/2018,S F Falling R S of Rt 656/737 intersect,37.297658,-79.013206,45,Piedmont,45e,Northern Inner Piedmont,RU67,BRRO,Blue Ridge,South Fork Falling River-Button Creek,N,RU,Button Creek-South Fork Falling River,301010202,Roanoke River Basin,4A,Roanoke,Campbell,31,30101020203,RL_4A_118149,III,,,,,3,NA,9.594550691,193,421,252.722873,32.08577219,228,0,31.89638138,5.292934033,3.856632218,31.89638138,3245.19,1084.37,127.7634548,42.69175534,NA,FSF11319,1,Riffle,200,Medium,Piedmont,MediumPiedmontFall,PiedmontFall
