DataSource,,Coastal,StationID,UID,Year,Season,JulianDate,Collection Date,Sta_Desc,Latitude,Longitude,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,EDASOrder,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr,BenSampID,RepNum,Gradient,Target Count
VDEQ_BUG,Ref,,6AABR000.71,6AABR000.71_2013_Fall,2013,Fall,267,9/24/2013,"Rt 80, West of Bee",37.1175,-82.18388889,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Dickenson,51,50702020403,RL_6A_014672,IV,,,,,1,2,,,,,,,,,,,,,,,,,ABR4833,1,Riffle,200
VDEQ_BUG,Ref,,6AABR000.71,6AABR000.71_2016_Fall,2016,Fall,271,9/27/2016,"Rt 80, West of Bee",37.1175,-82.18388889,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Dickenson,51,50702020403,RL_6A_014672,IV,,,,,1,2,,,,,,,,,,,,,,,,,ABR8988,1,Riffle,200
VDEQ_BUG,Ref,,6ABAR000.08,6ABAR000.08_2013_Spring,2013,Spring,155,6/4/2013,In Canepatch Campground off Rt. 671,37.10111111,-82.67916667,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS28,SWRO,Southwest,North Fork Pound River-South Fork Pound River,N,BS,South Fork Pound River-North Fork Pound River,507020205,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Wise,195,50702020501,RL_6A_004381,IV,PWS,Yes,,,2,2,,,,,,,,,,,,,,,,,BAR4545,1,Riffle,200
VDEQ_BUG,Ref,,6ABAR000.08,6ABAR000.08_2013_Fall,2013,Fall,260,9/17/2013,In Canepatch Campground off Rt. 671,37.10111111,-82.67916667,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS28,SWRO,Southwest,North Fork Pound River-South Fork Pound River,N,BS,South Fork Pound River-North Fork Pound River,507020205,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Wise,195,50702020501,RL_6A_004381,IV,PWS,Yes,,,2,2,,,,,,,,,,,,,,,,,BAR5021,1,Riffle,200
VDEQ_BUG,Ref,,6AFOX001.69,6AFOX001.69_2015_Fall,2015,Fall,287,10/14/2015,Rt. 619 off Rt. 605 off 80 near Cannady,37.15916667,-82.16611111,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020403,RL_6A_014917,IV,,,,,2,3,3.433244447,444,749,612.6732193,61.70028829,305,0.502218962,44.76444626,20.41327051,8.428449511,44.2622273,2309.45,1145.47,90.92327745,45.09726845,,FOX7606,1,Riffle,200
VDEQ_BUG,Ref,,6AFOX001.69,6AFOX001.69_2017_Spring,2017,Spring,110,4/20/2017,Rt. 619 off Rt. 605 off 80 near Cannady,37.15916667,-82.16611111,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020403,RL_6A_014917,IV,,,,,2,3,3.433244447,444,749,612.6732193,61.70028829,305,0.502218962,44.76444626,20.41327051,8.428449511,44.2622273,2309.45,1145.47,90.92327745,45.09726845,,FOX9520,1,Riffle,200
VDEQ_BUG,Ref,,6AFOX001.69,6AFOX001.69_2017_Fall,2017,Fall,297,10/24/2017,Rt. 619 off Rt. 605 off 80 near Cannady,37.15916667,-82.16611111,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020403,RL_6A_014917,IV,,,,,2,3,3.433244447,444,749,612.6732193,61.70028829,305,0.502218962,44.76444626,20.41327051,8.428449511,44.2622273,2309.45,1145.47,90.92327745,45.09726845,,FOX10062,1,Riffle,200
VDEQ_BUG,Ref,,6AFOX001.69,6AFOX001.69_2019_Spring,2019,Spring,128,5/8/2019,Rt. 619 off Rt. 605 off 80 near Cannady,37.15916667,-82.16611111,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS18,SWRO,Southwest,Russell Fork-Fox Creek,N,BS,Fox Creek-Russell Fork,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Buchanan,27,50702020403,RL_6A_014917,IV,,,,,2,3,,,,,,,,,,,,,,,,,FOX11848,1,Riffle,200
VDEQ_BUG,Ref,,6AHAT000.12,6AHAT000.12_2014_Spring,2014,Spring,99,4/9/2014,Rt. 604,37.05381111,-82.32558056,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS23,SWRO,Southwest,McClure Creek-Roaring Fork,N,BS,Roaring Fork-McClure Creek,507020203,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Dickenson,51,50702020302,RL_6A_013220,IV,,,,,1,2,,,,,,,,,,,,,,,,,HAT6001,1,Riffle,200
VDEQ_BUG,Ref,,6AHAT000.12,6AHAT000.12_2014_Fall,2014,Fall,309,11/5/2014,Rt. 604,37.05381111,-82.32558056,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS23,SWRO,Southwest,McClure Creek-Roaring Fork,N,BS,Roaring Fork-McClure Creek,507020203,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Dickenson,51,50702020302,RL_6A_013220,IV,,,,,1,2,,,,,,,,,,,,,,,,,HAT6378,1,Riffle,200
VDEQ_BUG,Ref,,6ALLF001.69,6ALLF001.69_2014_Fall,2014,Fall,309,11/5/2014,Off Rt. 679,37.12522778,-82.27343889,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS20,SWRO,Southwest,Lick Creek-Left Fork,N,BS,Left Fork-Lick Creek,507020204,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Dickenson,51,50702020405,RL_6A_014641,IV,,,,,2,2,,,,,,,,,,,,,,,,,LFF6384,1,Riffle,200
VDEQ_BUG,Ref,,6APLL000.17,6APLL000.17_2011_Spring,2011,Spring,139,5/19/2011,Off Rt. 671,37.10638889,-82.67111111,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS28,SWRO,Southwest,North Fork Pound River-South Fork Pound River,N,BS,South Fork Pound River-North Fork Pound River,507020205,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Wise,195,50702020501,RL_6A_004368,IV,PWS,Yes,,,1,2,,,,,,,,,,,,,,,,,PLL1854,1,Riffle,200
VDEQ_BUG,Ref,,6APLL000.17,6APLL000.17_2011_Fall,2011,Fall,298,10/25/2011,Off Rt. 671,37.10638889,-82.67111111,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS28,SWRO,Southwest,North Fork Pound River-South Fork Pound River,N,BS,South Fork Pound River-North Fork Pound River,507020205,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Wise,195,50702020501,RL_6A_004368,IV,PWS,Yes,,,1,2,,,,,,,,,,,,,,,,,PLL2817,1,Riffle,200
VDEQ_BUG,Ref,,6APLL000.17,6APLL000.17_2014_Spring,2014,Spring,100,4/10/2014,Off Rt. 671,37.10638889,-82.67111111,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS28,SWRO,Southwest,North Fork Pound River-South Fork Pound River,N,BS,South Fork Pound River-North Fork Pound River,507020205,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Wise,195,50702020501,RL_6A_004368,IV,PWS,Yes,,,1,2,,,,,,,,,,,,,,,,,PLL5882,1,Riffle,200
VDEQ_BUG,Ref,,6APLL000.17,6APLL000.17_2014_Fall,2014,Fall,302,10/29/2014,Off Rt. 671,37.10638889,-82.67111111,69,Central Appalachians,69d,Dissected Appalachian Plateau,BS28,SWRO,Southwest,North Fork Pound River-South Fork Pound River,N,BS,South Fork Pound River-North Fork Pound River,507020205,Tennessee and Big Sandy River Basin,6A,Tennessee-Big Sandy,Wise,195,50702020501,RL_6A_004368,IV,PWS,Yes,,,1,2,,,,,,,,,,,,,,,,,PLL6350,1,Riffle,200
VDEQ_BUG,Ref,,6BBUC000.24,6BBUC000.24_2011_Spring,2011,Spring,139,5/19/2011,Off Burns Creek Road at Tacoma,36.93083333,-82.535,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC21,SWRO,Southwest,Guest River-Toms Creek,N,TC,Toms Creek-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050503,RL_6B_011292,V,,,Yes,,1,3,,,,,,,,,,,,,,,,,BUC1856,1,Riffle,200
VDEQ_BUG,Ref,,6BBUC000.24,6BBUC000.24_2011_Fall,2011,Fall,291,10/18/2011,Off Burns Creek Road at Tacoma,36.93083333,-82.535,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC21,SWRO,Southwest,Guest River-Toms Creek,N,TC,Toms Creek-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050503,RL_6B_011292,V,,,Yes,,1,3,,,,,,,,,,,,,,,,,BUC2805,1,Riffle,200
VDEQ_BUG,Ref,,6BBUC000.24,6BBUC000.24_2016_Fall,2016,Fall,271,9/27/2016,Off Burns Creek Road at Tacoma,36.93083333,-82.535,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC21,SWRO,Southwest,Guest River-Toms Creek,N,TC,Toms Creek-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050503,RL_6B_011292,V,,,Yes,,1,3,,,,,,,,,,,,,,,,,BUC9425,1,Riffle,200
VDEQ_BUG,Ref,,6BCOC001.19,6BCOC001.19_2008_Fall,2008,Fall,275,10/1/2008,W of Barb Hollow,36.82194444,-82.41166667,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC22,SWRO,Southwest,Clinch River-Sinking Creek,N,TC,Sinking Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050601,RL_6B_007353,V,,,Yes,,1,,,,,,,,,,,,,,,,,,COC672,1,Riffle,200
VDEQ_BUG,Ref,,6BCOC001.19,6BCOC001.19_2009_Spring,2009,Spring,154,6/3/2009,W of Barb Hollow,36.82194444,-82.41166667,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC22,SWRO,Southwest,Clinch River-Sinking Creek,N,TC,Sinking Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050601,RL_6B_007353,V,,,Yes,,1,,,,,,,,,,,,,,,,,,COC673,1,Riffle,200
VDEQ_BUG,Ref,,6BCOC001.19,6BCOC001.19_2011_Spring,2011,Spring,153,6/2/2011,W of Barb Hollow,36.82194444,-82.41166667,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC22,SWRO,Southwest,Clinch River-Sinking Creek,N,TC,Sinking Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050601,RL_6B_007353,V,,,Yes,,1,,,,,,,,,,,,,,,,,,COC1835,1,Riffle,200
VDEQ_BUG,Ref,,6BCOC001.19,6BCOC001.19_2011_Fall,2011,Fall,300,10/27/2011,W of Barb Hollow,36.82194444,-82.41166667,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC22,SWRO,Southwest,Clinch River-Sinking Creek,N,TC,Sinking Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050601,RL_6B_007353,V,,,Yes,,1,,,,,,,,,,,,,,,,,,COC2804,1,Riffle,200
VDEQ_BUG,Ref,,6BCOV007.56,6BCOV007.56_2018_Spring,2018,Spring,88,3/29/2018,Along Rt. 722,36.791639,-82.69545,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC25,SWRO,Southwest,Cove Creek,N,TC,Cove Creek,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050604,RL_6B_003412,V,,,Yes,,2,3,,,,,,,,,,,,,,,,,COV11260,1,Riffle,200
VDEQ_BUG,Ref,,6BCOV007.56,6BCOV007.56_2018_Fall,2018,Fall,290,10/17/2018,Along Rt. 722,36.791639,-82.69545,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC25,SWRO,Southwest,Cove Creek,N,TC,Cove Creek,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050604,RL_6B_003412,V,,,Yes,,2,3,,,,,,,,,,,,,,,,,COV11532,1,Riffle,200
VDEQ_BUG,Ref,,6BCRC000.20,6BCRC000.20_2011_Spring,2011,Spring,116,4/26/2011,South of Ramsey,36.93888889,-82.59416667,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC19,SWRO,Southwest,Guest River-Rocky Fork,N,TC,Rocky Fork-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Norton,720,60102050501,RL_6B_011294,IV,,,,,2,2,,,,,,,,,,,,,,,,,CRC1844,1,Riffle,200
VDEQ_BUG,Ref,,6BCRC000.20,6BCRC000.20_2013_Spring,2013,Spring,105,4/15/2013,South of Ramsey,36.93888889,-82.59416667,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC19,SWRO,Southwest,Guest River-Rocky Fork,N,TC,Rocky Fork-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Norton,720,60102050501,RL_6B_011294,IV,,,,,2,2,,,,,,,,,,,,,,,,,CRC4548,1,Riffle,200
VDEQ_BUG,Ref,,6BCRC000.20,6BCRC000.20_2013_Fall,2013,Fall,295,10/22/2013,South of Ramsey,36.93888889,-82.59416667,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC19,SWRO,Southwest,Guest River-Rocky Fork,N,TC,Rocky Fork-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Norton,720,60102050501,RL_6B_011294,IV,,,,,2,2,,,,,,,,,,,,,,,,,CRC000.20,1,Riffle,200
VDEQ_BUG,Ref,,6BCRC002.17,6BCRC002.17_2010_Spring,2010,Spring,153,6/2/2010,"South of Ramsey, unpaved road",36.92333333,-82.59222222,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC19,SWRO,Southwest,Guest River-Rocky Fork,N,TC,Rocky Fork-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050501,RL_6B_011350,V,,,Yes,,2,2,,,,,,,,,,,,,,,,,CRC1075,1,Riffle,200
VDEQ_BUG,Ref,,6BCRC002.17,6BCRC002.17_2010_Fall,2010,Fall,314,11/10/2010,"South of Ramsey, unpaved road",36.92333333,-82.59222222,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC19,SWRO,Southwest,Guest River-Rocky Fork,N,TC,Rocky Fork-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050501,RL_6B_011350,V,,,Yes,,2,2,,,,,,,,,,,,,,,,,CRC1459,1,Riffle,200
VDEQ_BUG,Ref,,6BCRC002.17,6BCRC002.17_2016_Fall,2016,Fall,272,9/28/2016,"South of Ramsey, unpaved road",36.92333333,-82.59222222,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC19,SWRO,Southwest,Guest River-Rocky Fork,N,TC,Rocky Fork-Guest River,601020505,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Wise,195,60102050501,RL_6B_011350,V,,,Yes,,2,2,,,,,,,,,,,,,,,,,CRC8989,1,Riffle,200
VDEQ_BUG,Ref,,6BIND010.25,6BIND010.25_2011_Spring,2011,Spring,123,5/3/2011,Off Rt 691 (0.1 mi above Pendleton Br),36.611495,-83.566124,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TP18,SWRO,Southwest,Indian Creek,N,TP,Indian Creek,601020604,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Lee,105,60102060403,RL_6B_000021,IV,,,,,3,4,,,,,,,,,,,,,,,,,IND1842,1,Riffle,200
VDEQ_BUG,Ref,,6BIND010.25,6BIND010.25_2011_Fall,2011,Fall,307,11/3/2011,Off Rt 691 (0.1 mi above Pendleton Br),36.611495,-83.566124,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TP18,SWRO,Southwest,Indian Creek,N,TP,Indian Creek,601020604,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Lee,105,60102060403,RL_6B_000021,IV,,,,,3,4,,,,,,,,,,,,,,,,,IND2831,1,Riffle,200
VDEQ_BUG,Ref,,6BIND010.25,6BIND010.25_2016_Spring,2016,Spring,95,4/4/2016,Off Rt 691 (0.1 mi above Pendleton Br),36.611495,-83.566124,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TP18,SWRO,Southwest,Indian Creek,N,TP,Indian Creek,601020604,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Lee,105,60102060403,RL_6B_000021,IV,,,,,3,4,,,,,,,,,,,,,,,,,IND8777,1,Riffle,200
VDEQ_BUG,Ref,,6BIND010.25,6BIND010.25_2016_Fall,2016,Fall,314,11/9/2016,Off Rt 691 (0.1 mi above Pendleton Br),36.611495,-83.566124,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TP18,SWRO,Southwest,Indian Creek,N,TP,Indian Creek,601020604,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Lee,105,60102060403,RL_6B_000021,IV,,,,,3,4,,,,,,,,,,,,,,,,,IND9476,1,Riffle,200
VDEQ_BUG,Ref,,6BLSR001.48,6BLSR001.48_2016_Fall,2016,Fall,306,11/1/2016,Off NF- 805 off Rt. 72,36.861419,-82.447089,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC23,SWRO,Southwest,Clinch River-Little Stony Creek,N,TC,Little Stony Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050602,RL_6B_007319,V,ESW-29,,Yes,Yes,3,4,,,,,,,,,,,,,,,,,LSR9474,1,Riffle,200
VDEQ_BUG,Ref,,6BLSR001.48,6BLSR001.48_2017_Spring,2017,Spring,108,4/18/2017,Off NF- 805 off Rt. 72,36.861419,-82.447089,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC23,SWRO,Southwest,Clinch River-Little Stony Creek,N,TC,Little Stony Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050602,RL_6B_007319,V,ESW-29,,Yes,Yes,3,4,,,,,,,,,,,,,,,,,LSR9563,1,Riffle,200
VDEQ_BUG,Ref,,6BLSR001.48,6BLSR001.48_2017_Fall,2017,Fall,284,10/11/2017,Off NF- 805 off Rt. 72,36.861419,-82.447089,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC23,SWRO,Southwest,Clinch River-Little Stony Creek,N,TC,Little Stony Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050602,RL_6B_007319,V,ESW-29,,Yes,Yes,3,4,,,,,,,,,,,,,,,,,LSR10408,1,Riffle,200
VDEQ_BUG,Ref,,6BLSR004.22,6BLSR004.22_2012_Spring,2012,Spring,156,6/4/2012,Off F.R. 701,36.86888889,-82.46527778,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC23,SWRO,Southwest,Clinch River-Little Stony Creek,N,TC,Little Stony Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050602,RL_6B_011783,V,ESW-29,,Yes,Yes,2,3,,,,,,,,,,,,,,,,,LSR3535,1,Riffle,200
VDEQ_BUG,Ref,,6BLSR004.22,6BLSR004.22_2012_Fall,2012,Fall,319,11/14/2012,Off F.R. 701,36.86888889,-82.46527778,69,Central Appalachians,69d,Dissected Appalachian Plateau,TC23,SWRO,Southwest,Clinch River-Little Stony Creek,N,TC,Little Stony Creek-Clinch River,601020506,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050602,RL_6B_011783,V,ESW-29,,Yes,Yes,2,3,,,,,,,,,,,,,,,,,LSR4022,1,Riffle,200
VDEQ_BUG,Ref,,6BLTR022.98,6BLTR022.98_2012_Spring,2012,Spring,142,5/21/2012,North of Route 603,37.02611111,-81.75388889,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC07,SWRO,Southwest,Little River-Liberty Creek,N,TC,Liberty Creek-Little River,601020502,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Tazewell,185,60102050202,RL_6B_024185,IV,PWS,Yes,,,3,3,74.64610338,631,1432,886.0044269,132.7524264,801,0,52.60020447,13.90355169,8.081619116,52.60020447,22104.86,1105.17,870.2705487,43.51065342,,LTR3543,1,Riffle,200
VDEQ_BUG,Ref,,6BLTR022.98,6BLTR022.98_2012_Fall,2012,Fall,269,9/25/2012,North of Route 603,37.02611111,-81.75388889,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC07,SWRO,Southwest,Little River-Liberty Creek,N,TC,Liberty Creek-Little River,601020502,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Tazewell,185,60102050202,RL_6B_024185,IV,PWS,Yes,,,3,3,74.64610338,631,1432,886.0044269,132.7524264,801,0,52.60020447,13.90355169,8.081619116,52.60020447,22104.86,1105.17,870.2705487,43.51065342,,LTR4156,1,Riffle,200
VDEQ_BUG,Ref,,6BMOL001.75,6BMOL001.75_2011_Spring,2011,Spring,130,5/10/2011,Upstream of Porter Hollow confluence,36.78527778,-82.32305556,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC28,SWRO,Southwest,Copper Creek-Grassy Creek,N,TC,Grassy Creek-Copper Creek,601020507,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Russell,167,60102050701,RL_6B_009854,IV,,,,,2,3,6.587178244,575,784,680.6925974,37.15266549,209,0,34.20344925,11.32799269,4.657808111,34.20344925,1149.9,1154.54,45.27167799,45.45435525,,MOL1851,1,Riffle,200
VDEQ_BUG,Ref,,6BMOL001.75,6BMOL001.75_2011_Fall,2011,Fall,243,8/31/2011,Upstream of Porter Hollow confluence,36.78527778,-82.32305556,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC28,SWRO,Southwest,Copper Creek-Grassy Creek,N,TC,Grassy Creek-Copper Creek,601020507,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Russell,167,60102050701,RL_6B_009854,IV,,,,,2,3,6.587178244,575,784,680.6925974,37.15266549,209,0,34.20344925,11.32799269,4.657808111,34.20344925,1149.9,1154.54,45.27167799,45.45435525,,MOL2813,1,Riffle,200
VDEQ_BUG,Ref,,6BMTN003.94,6BMTN003.94_2010_Spring,2010,Spring,131,5/11/2010,South of Edds Mill,36.62305556,-83.35527778,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TP14,SWRO,Southwest,Martin Creek,N,TP,Martin Creek,601020603,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Lee,105,60102060305,RL_6B_000264,V,,,Yes,,3,4,16.90616994,398,798,495.9777032,61.95063087,400,0,46.37892914,11.95794633,6.439659275,46.37892914,6396.54,1244.65,251.8324195,49.00199497,,MTN1082,1,Riffle,200
VDEQ_BUG,Ref,,6BMTN003.94,6BMTN003.94_2010_Fall,2010,Fall,305,11/1/2010,South of Edds Mill,36.62305556,-83.35527778,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TP14,SWRO,Southwest,Martin Creek,N,TP,Martin Creek,601020603,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Lee,105,60102060305,RL_6B_000264,V,,,Yes,,3,4,16.90616994,398,798,495.9777032,61.95063087,400,0,46.37892914,11.95794633,6.439659275,46.37892914,6396.54,1244.65,251.8324195,49.00199497,,MTN1461,1,Riffle,200
VDEQ_BUG,Ref,,6BPAT000.13,6BPAT000.13_2017_Spring,2017,Spring,128,5/8/2017,"Rt 603, E of Powers Ford",36.68833333,-82.86916667,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC31,SWRO,Southwest,Upper North Fork Clinch River,N,TC,Upper North Fork Clinch River,601020508,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050801,RL_6B_002753,IV,,,,,3,,,,,,,,,,,,,,,,,,PAT9543,1,Riffle,200
VDEQ_BUG,Ref,,6BPAT000.13,6BPAT000.13_2017_Fall,2017,Fall,285,10/12/2017,"Rt 603, E of Powers Ford",36.68833333,-82.86916667,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC31,SWRO,Southwest,Upper North Fork Clinch River,N,TC,Upper North Fork Clinch River,601020508,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050801,RL_6B_002753,IV,,,,,3,,,,,,,,,,,,,,,,,,PAT10258,1,Riffle,200
VDEQ_BUG,Ref,,6BPAT000.13,6BPAT000.13_2019_Spring,2019,Spring,92,4/2/2019,"Rt 603, E of Powers Ford",36.68833333,-82.86916667,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC31,SWRO,Southwest,Upper North Fork Clinch River,N,TC,Upper North Fork Clinch River,601020508,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050801,RL_6B_002753,IV,,,,,3,,,,,,,,,,,,,,,,,,PAT12130,1,Riffle,200
VDEQ_BUG,Ref,,6BPAT000.13,6BPAT000.13_2019_Fall,2019,Fall,319,11/15/2019,"Rt 603, E of Powers Ford",36.68833333,-82.86916667,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC31,SWRO,Southwest,Upper North Fork Clinch River,N,TC,Upper North Fork Clinch River,601020508,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050801,RL_6B_002753,IV,,,,,3,,,,,,,,,,,,,,,,,,PAT12545,1,Riffle,200
VDEQ_BUG,Ref,,6BPLC000.49,6BPLC000.49_2008_Fall,2008,Fall,275,10/1/2008,"SE of Cox Mill, Rt 619",36.67916667,-82.5725,67,Ridge and Valley,67f,Southern Limestone/Dolomite Valleys and Low Rolling Hills,TC30,SWRO,Southwest,Copper Creek-Obeys Creek,N,TC,Obeys Creek-Copper Creek,601020507,Tennessee and Big Sandy River Basin,6B,Tennessee-Clinch,Scott,169,60102050703,RL_6B_004715,IV,,,,,2,4,,,,,,,,,,,,,,,,,PLC732,1,Riffle,200
