Biologist Comment,DataSource,UID,StationID,RefStressCode,Region,Year,LatitudeDD,LongitudeDD,Basin,SubBasin,EcoRegion,BioRegion,DO,pH,SpCond,TN,TP,TotHab,TotHabStress,TNStress,TPStress,DOStress,PHStress,SpCondStress,CountStress,CountRef,CountFair,CountFilterParms,StressLevel,RefLevel,S1,S2,S3,R1,R2,R3,R4,HighestStressCount,HighestStress,HighStressCount,HighStress,ModStressCount,ModStress,Mod2StressCount,Mod2Stress,LowStressCount,LowStress,LowestStressCount,LowestStress,BestRefCount,BestRef,GoodRefCount,GoodRef,BestRefModCount,BestRefMod,BestRefModCount2,BestRefMod2,GoodRefModCount,GoodRefMod,GoodRefModCount2,GoodRefMod2
,VDEQ_BUG,2-MIS000.04,2-MIS000.04,Moderate Stress,VRO,10/30/2019,37.79008,-79.41551,James,James,Ridge and Valley,Mountain,9.99,8.21,639,1.46,0.02,129,Fair,Fair,Ref,Ref,Ref,Stress,1,3,2,6,S2,R4,0,1,0,0,0,0,1,1,,0,,2,Moderate Stress,1,,1,,0,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-MRC002.14,2-MRC002.14,zLow Stress,VRO,5/7/2019,37.90861111,-79.23613889,James,James,Ridge and Valley,Mountain,8.4,7.96,373,1.1,0.02,123,Fair,Fair,Ref,Ref,Ref,Fair,0,3,3,6,S3,R4,0,0,1,0,0,0,1,1,,0,,1,,0,,2,zLow Stress,1,,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MRC002.14,2-MRC002.14,zLow Stress,VRO,10/19/2011,37.90861111,-79.23613889,James,James,Ridge and Valley,Mountain,8.7,7.9,481,1.1,0.02,134,Fair,Fair,Ref,Ref,Ref,Fair,0,3,3,6,S3,R4,0,0,1,0,0,0,1,1,,0,,1,,0,,2,zLow Stress,1,,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MRC002.14,2-MRC002.14,zLow Stress,VRO,4/9/2012,37.90861111,-79.23613889,James,James,Ridge and Valley,Mountain,9.79,8.04,442,1.1,0.02,143,Fair,Fair,Ref,Ref,Ref,Fair,0,3,3,6,S3,R4,0,0,1,0,0,0,1,1,,0,,1,,0,,2,zLow Stress,1,,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MRY016.62,2-MRY016.62,GoodRef,VRO,4/9/2012,37.77194444,-79.38361111,James,James,Ridge and Valley,Mountain,10.34,8.17,251,0.43,0.015,165,Ref,Ref,Ref,Ref,Ref,Fair,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-MRY016.62,2-MRY016.62,GoodRef,VRO,10/11/2012,37.77194444,-79.38361111,James,James,Ridge and Valley,Mountain,10.65,8.16,308,0.43,0.015,172,Ref,Ref,Ref,Ref,Ref,Fair,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-MRY016.62,2-MRY016.62,BestRef,VRO,6/6/2011,37.77194444,-79.38361111,James,James,Ridge and Valley,Mountain,10.8,8.7,224,0.43,0.015,171,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,VDEQ_BUG,2-MSC000.60,2-MSC000.60,GoodRef,VRO,5/8/2019,38.01833333,-78.46083333,James,James,Northern Piedmont,Piedmont,9.45,7.36,124,0.63,0.02,131,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-MSC000.60,2-MSC000.60,GoodRef,VRO,9/23/2014,38.01833333,-78.46083333,James,James,Northern Piedmont,Piedmont,9.84,7.93,183,0.63,0.02,135,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-MSC000.60,2-MSC000.60,GoodRef,VRO,10/17/2019,38.01833333,-78.46083333,James,James,Northern Piedmont,Piedmont,10.09,7.55,150,0.63,0.02,136,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-MSC000.60,2-MSC000.60,GoodRef,VRO,10/17/2011,38.01833333,-78.46083333,James,James,Northern Piedmont,Piedmont,10.1,7.3,159,0.63,0.02,147,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-MSC000.60,2-MSC000.60,GoodRef,VRO,6/2/2014,38.01833333,-78.46083333,James,James,Northern Piedmont,Piedmont,10.45,7.83,132,0.63,0.02,146,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-MSC000.60,2-MSC000.60,GoodRef,VRO,11/2/2015,38.01833333,-78.46083333,James,James,Northern Piedmont,Piedmont,10.88,7.54,164,0.63,0.02,142,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-MSC000.60,2-MSC000.60,BestRef,VRO,11/7/2016,38.01833333,-78.46083333,James,James,Northern Piedmont,Piedmont,12.27,7.54,181,0.63,0.02,151,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,VDEQ_BUG,2-MWC000.60,2-MWC000.60,zLowest Stress,VRO,5/22/2014,38.045,-78.46305556,James,James,Northern Piedmont,Piedmont,9.88,7.35,246,1.29,0.02,138,Fair,Fair,Ref,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MWC000.60,2-MWC000.60,zLow Stress,VRO,5/4/2015,38.045,-78.46305556,James,James,Northern Piedmont,Piedmont,10.2,7.69,254,1.29,0.02,141,Fair,Fair,Ref,Ref,Ref,Fair,0,3,3,6,S3,R4,0,0,1,0,0,0,1,1,,0,,1,,0,,2,zLow Stress,1,,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MWC000.60,2-MWC000.60,GoodRef,VRO,10/17/2011,38.045,-78.46305556,James,James,Northern Piedmont,Piedmont,10.3,7.3,245,1.29,0.02,152,Ref,Fair,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-MWC000.60,2-MWC000.60,zLow Stress,VRO,11/2/2015,38.045,-78.46305556,James,James,Northern Piedmont,Piedmont,10.97,7.63,253,1.29,0.02,145,Fair,Fair,Ref,Ref,Ref,Fair,0,3,3,6,S3,R4,0,0,1,0,0,0,1,1,,0,,1,,0,,2,zLow Stress,1,,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MWC000.60,2-MWC000.60,zLowest Stress,VRO,9/24/2012,38.045,-78.46305556,James,James,Northern Piedmont,Piedmont,11.02,7.7,245,1.29,0.02,145,Fair,Fair,Ref,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MWC000.60,2-MWC000.60,zLowest Stress,VRO,3/28/2012,38.045,-78.46305556,James,James,Northern Piedmont,Piedmont,11.7,7.6,220,1.29,0.02,149,Fair,Fair,Ref,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MWC000.60,2-MWC000.60,zLowest Stress,VRO,3/18/2011,38.045,-78.46305556,James,James,Northern Piedmont,Piedmont,11.7,7.3,227,1.29,0.02,130,Fair,Fair,Ref,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MWC000.60,2-MWC000.60,zLowest Stress,VRO,4/10/2019,38.045,-78.46305556,James,James,Northern Piedmont,Piedmont,11.77,7.93,248,1.29,0.02,134,Fair,Fair,Ref,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-MWC000.60,2-MWC000.60,zLow Stress,VRO,11/14/2014,38.045,-78.46305556,James,James,Northern Piedmont,Piedmont,13.04,7.33,270,1.29,0.02,149,Fair,Fair,Ref,Ref,Ref,Fair,0,3,3,6,S3,R4,0,0,1,0,0,0,1,1,,0,,1,,0,,2,zLow Stress,1,,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-NOR000.20,2-NOR000.20,Moderate2 Stress,VRO,9/30/2014,37.7474,-78.20888333,James,James,Piedmont,Piedmont,8.51,8.43,134,0.83,0.08,110,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR000.20,2-NOR000.20,Moderate2 Stress,VRO,5/18/2010,37.7474,-78.20888333,James,James,Piedmont,Piedmont,8.9,8.3,90,0.83,0.08,109,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR000.20,2-NOR000.20,Moderate2 Stress,VRO,5/13/2014,37.7474,-78.20888333,James,James,Piedmont,Piedmont,8.91,6.89,81,0.83,0.08,109,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR000.20,2-NOR000.20,Moderate2 Stress,VRO,10/17/2016,37.7474,-78.20888333,James,James,Piedmont,Piedmont,9.08,7.52,109,0.83,0.08,94,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR000.20,2-NOR000.20,Moderate2 Stress,VRO,11/13/2012,37.7474,-78.20888333,James,James,Piedmont,Piedmont,9.95,7.59,138,0.83,0.08,111,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR000.20,2-NOR000.20,Moderate2 Stress,VRO,4/13/2016,37.7474,-78.20888333,James,James,Piedmont,Piedmont,10.96,6.99,83,0.83,0.08,89,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR000.20,2-NOR000.20,Moderate2 Stress,VRO,11/2/2010,37.7474,-78.20888333,James,James,Piedmont,Piedmont,11,7.7,148,0.83,0.08,101,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR000.20,2-NOR000.20,Moderate2 Stress,VRO,3/11/2013,37.7474,-78.20888333,James,James,Piedmont,Piedmont,12.07,6.25,52,0.83,0.08,120,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.28,2-NOR003.28,Moderate Stress,VRO,5/18/2010,37.7585667,-78.2478,James,James,Piedmont,Piedmont,9.2,7.7,7.3,1.44,0.24,133,Fair,Fair,Stress,Ref,Ref,Ref,1,3,2,6,S2,R4,0,1,0,0,0,0,1,1,,0,,2,Moderate Stress,1,,1,,0,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.28,2-NOR003.28,Moderate Stress,VRO,11/13/2012,37.7585667,-78.2478,James,James,Piedmont,Piedmont,9.34,7.4,218,1.44,0.24,137,Fair,Fair,Stress,Ref,Ref,Ref,1,3,2,6,S2,R4,0,1,0,0,0,0,1,1,,0,,2,Moderate Stress,1,,1,,0,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.28,2-NOR003.28,Moderate Stress,VRO,11/2/2010,37.7585667,-78.2478,James,James,Piedmont,Piedmont,9.8,7.3,334,1.44,0.24,122,Fair,Fair,Stress,Ref,Ref,Fair,1,2,3,6,S2,R4,0,1,0,0,0,0,1,1,,0,,2,Moderate Stress,1,,1,,0,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.28,2-NOR003.28,Moderate Stress,VRO,3/11/2013,37.7585667,-78.2478,James,James,Piedmont,Piedmont,12.26,6.46,69,1.44,0.24,149,Fair,Fair,Stress,Ref,Ref,Ref,1,3,2,6,S2,R4,0,1,0,0,0,0,1,1,,0,,2,Moderate Stress,1,,1,,0,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.59,2-NOR003.59,Moderate2 Stress,VRO,11/13/2012,37.7572,-78.25072,James,James,Piedmont,Piedmont,8.93,7.26,103,0.49,0.07,119,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.59,2-NOR003.59,Moderate2 Stress,VRO,5/18/2010,37.7572,-78.25072,James,James,Piedmont,Piedmont,9.4,7.4,67,0.49,0.07,97,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.59,2-NOR003.59,Moderate2 Stress,VRO,11/2/2010,37.7572,-78.25072,James,James,Piedmont,Piedmont,10.1,7.5,104,0.49,0.07,96,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.59,2-NOR003.59,Moderate2 Stress,VRO,3/11/2013,37.7572,-78.25072,James,James,Piedmont,Piedmont,12.31,6.38,60,0.49,0.07,113,Stress,Ref,Stress,Ref,Ref,Ref,2,4,0,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.75,2-NOR003.75,Moderate2 Stress,VRO,11/13/2012,37.7556,-78.2519,James,James,Piedmont,Piedmont,8.93,7.26,78,0.37,0.04,85,Stress,Ref,Fair,Ref,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-NOR003.75,2-NOR003.75,Moderate2 Stress,VRO,3/11/2013,37.7556,-78.2519,James,James,Piedmont,Piedmont,12.1,6.25,54,0.37,0.04,108,Stress,Ref,Fair,Ref,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-PLC001.49,2-PLC001.49,BestRef,VRO,10/30/2019,38.10508889,-78.43516111,James,James,Northern Piedmont,Piedmont,9.33,7.91,88,0.77,0.02,153,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,VDEQ_BUG,2-PLC001.49,2-PLC001.49,GoodRef,VRO,9/24/2012,38.10508889,-78.43516111,James,James,Northern Piedmont,Piedmont,9.72,7.86,87,0.77,0.02,129,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-PLC001.49,2-PLC001.49,GoodRef,VRO,5/7/2020,38.10508889,-78.43516111,James,James,Northern Piedmont,Piedmont,9.86,7.1,81,0.77,0.02,136,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-PLC001.49,2-PLC001.49,GoodRef,VRO,3/20/2012,38.10508889,-78.43516111,James,James,Northern Piedmont,Piedmont,11.29,7.53,109,0.77,0.02,121,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-PLC001.49,2-PLC001.49,GoodRef,VRO,4/24/2014,38.10508889,-78.43516111,James,James,Northern Piedmont,Piedmont,11.54,7.26,128,0.77,0.02,148,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-RAM000.26,2-RAM000.26,GoodRefModStress,VRO,9/12/2019,38.24419,-79.3348,James,James,Ridge and Valley,Mountain,5.97,6.94,67,0.21,0.005,152,Ref,Ref,Ref,Stress,Ref,Ref,1,5,0,6,S2,R2,0,1,0,0,1,0,0,0,,0,,1,,1,,0,,0,,0,,1,,1,,0,,2,GoodRefModStress,1,
,VDEQ_BUG,2-RAM000.26,2-RAM000.26,GoodRef,VRO,10/26/2017,38.24419,-79.3348,James,James,Ridge and Valley,Mountain,9.67,9.64,71,0.21,0.005,162,Ref,Ref,Ref,Ref,Fair2,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-RAM000.26,2-RAM000.26,BestRef,VRO,5/1/2019,38.24419,-79.3348,James,James,Ridge and Valley,Mountain,10.34,7.53,38,0.21,0.005,173,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,VDEQ_BUG,2-RAM000.26,2-RAM000.26,BestRef,VRO,10/25/2018,38.24419,-79.3348,James,James,Ridge and Valley,Mountain,11.14,6.62,42,0.21,0.005,175,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,VDEQ_BUG,2-RAM000.26,2-RAM000.26,BestRef,VRO,4/2/2018,38.24419,-79.3348,James,James,Ridge and Valley,Mountain,11.38,7.1,36,0.21,0.005,174,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,VDEQ_BUG,2-RFN002.83,2-RFN002.83,zLowest Stress,VRO,10/10/2017,37.93424,-78.82511,James,James,Northern Piedmont,Piedmont,7.97,7.62,104,0.29,0.02,138,Fair,Ref,Ref,Fair,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RKF001.91,2-RKF001.91,GoodRef,VRO,10/14/2010,37.72536748,-78.67054,James,James,Northern Piedmont,Piedmont,10.8,8.6,65,0.21,0.02,139,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-RKI003.40,2-RKI003.40,BestRef,VRO,10/28/2010,37.7343,-78.5555,James,James,Piedmont,Piedmont,8.8,7.4,31,0.16,0.01,176,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,VDEQ_BUG,2-RKI003.40,2-RKI003.40,BestRef,VRO,5/27/2010,37.7343,-78.5555,James,James,Piedmont,Piedmont,8.9,7.5,29,0.16,0.01,172,Ref,Ref,Ref,Ref,Ref,Ref,0,6,0,6,S3,R1,0,0,1,1,0,0,0,0,,0,,0,,0,,1,,1,,2,BestRef,1,,1,,1,,0,,0,
,VDEQ_BUG,2-RRN002.19,2-RRN002.19,zLowest Stress,VRO,6/2/2014,38.08805556,-79.41333333,James,James,Ridge and Valley,Mountain,9.43,7.34,67,0.45,0.03,126,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRN002.19,2-RRN002.19,zLowest Stress,VRO,11/3/2015,38.08805556,-79.41333333,James,James,Ridge and Valley,Mountain,10.59,7.24,79,0.45,0.03,132,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRN002.19,2-RRN002.19,zLowest Stress,VRO,11/7/2011,38.08805556,-79.41333333,James,James,Ridge and Valley,Mountain,12.9,7.5,75,0.45,0.03,133,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRN010.92,2-RRN010.92,zLowest Stress,vro,10/10/2019,38.1633,-78.4246,James,James,Northern Piedmont,Piedmont,10.56,7.68,65,0.51,0.03,131,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRN010.92,2-RRN010.92,zLowest Stress,vro,4/4/2019,38.1633,-78.4246,James,James,Northern Piedmont,Piedmont,11.02,7.51,54,0.51,0.03,134,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRN010.92,2-RRN010.92,zLowest Stress,vro,10/24/2018,38.1633,-78.4246,James,James,Northern Piedmont,Piedmont,11.27,7.83,60,0.51,0.03,137,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRN015.61,2-RRN015.61,zLowest Stress,VRO,10/10/2019,38.2042,-78.4708,James,James,Northern Piedmont,Piedmont,7.66,7.25,64,0.45,0.02,142,Fair,Ref,Ref,Fair,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRN015.61,2-RRN015.61,GoodRef,VRO,10/24/2018,38.2042,-78.4708,James,James,Northern Piedmont,Piedmont,10.89,7.67,58,0.45,0.02,149,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-RRN015.61,2-RRN015.61,GoodRef,VRO,4/4/2019,38.2042,-78.4708,James,James,Northern Piedmont,Piedmont,11.19,7.59,46,0.45,0.02,143,Fair,Ref,Ref,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-RRS001.81,2-RRS001.81,zLowest Stress,VRO,10/10/2019,38.09547222,-78.44511111,James,James,Northern Piedmont,Piedmont,8.44,7.41,92,0.51,0.03,148,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRS001.81,2-RRS001.81,zLowest Stress,VRO,4/21/2016,38.09547222,-78.44511111,James,James,Northern Piedmont,Piedmont,10.51,7.44,78,0.51,0.03,143,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRS001.81,2-RRS001.81,GoodRef,VRO,5/7/2020,38.09547222,-78.44511111,James,James,Northern Piedmont,Piedmont,10.65,7.33,54,0.51,0.03,153,Ref,Ref,Fair,Ref,Ref,Ref,0,5,1,6,S3,R2,0,0,1,0,1,0,0,0,,0,,0,,0,,1,,1,,1,,2,GoodRef,0,,0,,1,,1,
,VDEQ_BUG,2-RRS001.81,2-RRS001.81,zLowest Stress,VRO,4/4/2019,38.09547222,-78.44511111,James,James,Northern Piedmont,Piedmont,11.45,7.6,58,0.51,0.03,143,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RRS001.81,2-RRS001.81,zLowest Stress,VRO,11/7/2011,38.09547222,-78.44511111,James,James,Northern Piedmont,Piedmont,13.1,7.5,72,0.51,0.03,146,Fair,Ref,Fair,Ref,Ref,Ref,0,4,2,6,S3,R3,0,0,1,0,0,1,0,0,,1,,0,,1,,1,,2,zLowest Stress,1,,1,,0,,0,,0,,0,
,VDEQ_BUG,2-RVN015.97,2-RVN015.97,Moderate2 Stress,VRO,11/4/2011,37.85805556,-78.26694444,James,James,Piedmont,Piedmont,10.5,7.4,86,0.705,0.06,150,Fair,Ref,Stress,Ref,Ref,Ref,1,4,1,6,S2,R3,0,1,0,0,0,1,0,0,,1,,1,,2,Moderate2 Stress,0,,1,,0,,0,,1,,0,,1,,0,
,VDEQ_BUG,2-RVN033.65,2-RVN033.65,GoodRefModStress,VRO,5/4/2012,38.005,-78.39916667,James,James,Piedmont,Piedmont,10.53,7.87,96,0.63,0.06,153,Ref,Ref,Stress,Ref,Ref,Ref,1,5,0,6,S2,R2,0,1,0,0,1,0,0,0,,0,,1,,1,,0,,0,,0,,1,,1,,0,,2,GoodRefModStress,1,
